	Line	ProductDescription	DateTime_Out	Feed	OutputGood	Scrap	Error_Count	Sum_Duration	Sum_Staff
2047	2	2	2018-02-06 02:00:00	8748	8748	0	22	786	5
2048	2	2	2018-02-06 03:00:00	5172	4914	258	75	376	5
2049	2	2	2018-02-06 04:00:00	9984	9882	102	102	608	5
2050	2	2	2018-02-06 05:00:00	9342	9288	54	81	482	5
2051	2	2	2018-02-06 06:00:00	9412	9396	16	74	494	10
2052	2	2	2018-02-06 07:00:00	10532	10422	110	67	1026	5
2053	2	2	2018-02-06 08:00:00	7028	7020	8	90	692	5
2054	2	2	2018-02-06 09:00:00	8908	8802	106	97	500	5
2055	2	2	2018-02-06 10:00:00	9500	9450	50	71	1194	5
2056	2	2	2018-02-06 11:00:00	7376	7344	32	87	622	5
2057	2	2	2018-02-06 12:00:00	9424	9504	-80	109	932	5
2058	2	2	2018-02-06 13:00:00	8212	7992	220	58	864	5
2059	2	2	2018-02-06 14:00:00	8144	7938	206	66	598	10
2060	2	2	2018-02-06 15:00:00	9240	9180	60	65	260	10
2061	2	2	2018-02-06 16:00:00	10296	10206	90	41	700	9
2062	2	2	2018-02-06 17:00:00	9092	9126	-34	88	300	4
2063	2	2	2018-02-06 18:00:00	10096	9990	106	62	460	4
2064	2	2	2018-02-06 19:00:00	9616	9504	112	68	314	4
2065	2	2	2018-02-06 20:00:00	10098	10098	0	63	298	4
2066	2	2	2018-02-06 21:00:00	10296	10206	90	63	302	4
2067	2	2	2018-02-06 22:00:00	10158	10044	114	64	332	8
2068	2	2	2018-02-06 23:00:00	10100	10044	56	42	230	8
2069	2	2	2018-02-07 00:00:00	9970	9990	-20	69	632	4
2070	2	2	2018-02-07 01:00:00	9224	9000	224	44	398	4
2071	2	2	2018-02-07 02:00:00	9912	9828	84	42	3148	4
2072	2	2	2018-02-07 03:00:00	7454	7956	-502	26	1316	4
2073	2	6	2018-02-07 04:00:00	402	0	402	39	1744	4
2074	2	6	2018-02-07 05:00:00	5446	5076	370	45	1124	4
2075	2	6	2018-02-07 06:00:00	7496	7344	152	49	4612	8
2076	2	6	2018-02-07 07:00:00	6035	6462	-427	7	62	4
2077	2	12	2018-02-07 08:00:00	1630	1026	604	57	626	4
2078	2	12	2018-02-07 09:00:00	9095	9018	77	37	1860	4
2079	2	12	2018-02-07 10:00:00	9816	9666	150	81	1090	4
2080	2	12	2018-02-07 11:00:00	9158	9126	32	65	952	4
2081	2	12	2018-02-07 12:00:00	10051	9936	115	53	1048	4
2082	2	12	2018-02-07 13:00:00	9560	9450	110	87	2132	4
2083	2	12	2018-02-07 14:00:00	9724	9612	112	39	596	8
2084	2	12	2018-02-07 15:00:00	6392	6318	74	62	790	8
2085	2	12	2018-02-07 16:00:00	6000	5994	6	60	812	4
2086	2	12	2018-02-07 17:00:00	8531	8316	215	56	740	4
2087	2	12	2018-02-07 18:00:00	4844	4806	38	91	942	4
2088	2	12	2018-02-07 19:00:00	6896	6750	146	68	906	4
2089	2	12	2018-02-07 20:00:00	3387	3456	-69	72	830	4
2090	2	12	2018-02-07 21:00:00	219	108	111	83	1528	4
2091	2	12	2018-02-07 22:00:00	7959	7776	183	53	688	8
2092	2	12	2018-02-07 23:00:00	9935	9882	53	73	1044	8
2093	2	12	2018-02-08 00:00:00	9233	9072	161	52	2006	4
2094	2	12	2018-02-08 01:00:00	8816	8640	176	102	1076	4
2095	2	12	2018-02-08 02:00:00	8150	7992	158	68	1652	4
2096	2	12	2018-02-08 03:00:00	10264	10206	58	40	826	4
2097	2	12	2018-02-08 04:00:00	3850	3834	16	40	824	4
2098	2	12	2018-02-08 05:00:00	8880	8964	-84	59	724	4
2099	2	12	2018-02-08 06:00:00	8936	8748	188	49	684	8
2100	2	12	2018-02-08 07:00:00	9011	8964	47	54	1592	4
2101	2	12	2018-02-08 08:00:00	9256	9288	-32	54	1572	4
2102	2	12	2018-02-08 09:00:00	7654	7668	-14	28	1858	4
2103	2	12	2018-02-08 10:00:00	7056	6858	198	56	1082	4
2104	2	12	2018-02-08 11:00:00	7448	7344	104	45	860	4
2105	2	12	2018-02-08 12:00:00	6439	6534	-95	40	1544	4
2106	2	12	2018-02-08 13:00:00	7956	7884	72	35	2516	4
2107	2	12	2018-02-08 14:00:00	3720	3564	156	2	3110	8
2108	2	12	2018-02-08 15:00:00	9358	9342	16	20	928	8
2109	2	12	2018-02-08 16:00:00	8371	8316	55	25	406	4
2110	2	12	2018-02-08 17:00:00	7287	7236	51	18	286	4
2111	2	12	2018-02-08 18:00:00	2010	2574	-564	34	234	4
2112	2	7	2018-02-08 19:00:00	2614	2106	508	67	1926	4
2113	2	7	2018-02-08 20:00:00	10056	9882	174	101	2310	4
2114	2	7	2018-02-08 21:00:00	10152	10098	54	19	224	4
2115	2	7	2018-02-08 22:00:00	1391	1512	-121	38	630	8
2116	2	7	2018-02-08 23:00:00	3297	3078	219	30	1020	8
2117	2	7	2018-02-09 00:00:00	9232	9180	52	31	364	4
2118	2	7	2018-02-09 01:00:00	8605	8532	73	21	844	7
2119	2	7	2018-02-09 02:00:00	9432	9450	-18	12	218	7
2120	2	7	2018-02-09 03:00:00	10556	10476	80	63	10908	7
2121	2	7	2018-02-09 04:00:00	9431	9288	143	1	9372	7
2122	2	7	2018-02-09 05:00:00	7112	7128	-16	4	7782	7
2123	2	7	2018-02-09 06:00:00	0	54	-54	6	156	14
2124	2	7	2018-02-09 08:00:00	196	162	34	37	592	7
2125	2	7	2018-02-09 10:00:00	1048	1026	22	41	2398	7
2126	2	7	2018-02-09 11:00:00	8524	8478	46	52	1098	7
2127	2	7	2018-02-09 12:00:00	3668	3672	-4	54	1294	7
2128	2	7	2018-02-09 13:00:00	7335	7236	99	80	1574	7
2129	2	7	2018-02-09 14:00:00	7256	7182	74	62	536	14
2130	2	7	2018-02-09 15:00:00	6192	6102	90	93	590	14
2131	2	7	2018-02-09 16:00:00	9464	9558	-94	97	930	7
2132	2	7	2018-02-09 17:00:00	9132	8964	168	102	650	7
2133	2	7	2018-02-09 18:00:00	8576	8640	-64	132	756	7
2134	2	7	2018-02-09 19:00:00	8800	8640	160	92	574	7
2135	2	7	2018-02-09 20:00:00	8599	8586	13	106	520	7
2136	2	7	2018-02-09 21:00:00	9545	9504	41	96	476	7
2137	2	7	2018-02-09 22:00:00	9247	9126	121	97	818	14
2138	2	7	2018-02-09 23:00:00	9564	9558	6	103	644	14
2139	2	7	2018-02-10 00:00:00	8607	8532	75	101	722	7
2140	2	7	2018-02-10 01:00:00	8976	8910	66	92	546	7
2141	2	7	2018-02-10 02:00:00	8768	8802	-34	111	692	7
2142	2	7	2018-02-10 03:00:00	9368	9234	134	102	1158	7
2143	2	7	2018-02-10 04:00:00	8832	8802	30	12	3682	7
2144	2	7	2018-02-10 05:00:00	9004	9018	-14	43	1360	7
2145	2	7	2018-02-10 06:00:00	196	612	-416	95	600	14
2146	2	10	2018-02-10 07:00:00	4616	4104	512	99	832	7
2147	2	10	2018-02-10 08:00:00	9276	9126	150	119	574	7
2148	2	10	2018-02-10 09:00:00	8496	8424	72	105	338	7
2149	2	10	2018-02-10 10:00:00	9000	8910	90	84	582	7
2150	2	10	2018-02-10 11:00:00	9940	9828	112	110	994	7
2151	2	10	2018-02-10 12:00:00	9248	9126	122	103	464	7
2152	2	10	2018-02-10 13:00:00	8140	8154	-14	86	656	7
2153	2	10	2018-02-10 14:00:00	9520	9342	178	86	578	14
2154	2	10	2018-02-10 15:00:00	8780	8748	32	134	622	14
2155	2	10	2018-02-10 16:00:00	9382	9288	94	153	672	7
2156	2	10	2018-02-10 17:00:00	9068	9018	50	81	2852	7
2157	2	10	2018-02-10 18:00:00	8834	8694	140	81	372	7
2158	2	10	2018-02-10 19:00:00	5018	5562	-544	127	880	7
2159	2	12	2018-02-10 20:00:00	7064	6534	530	139	402	7
2160	2	12	2018-02-10 21:00:00	8148	7938	210	127	654	7
2161	2	12	2018-02-10 22:00:00	9768	9774	-6	122	494	14
2162	2	12	2018-02-10 23:00:00	9100	9018	82	80	398	14
2163	2	12	2018-02-11 00:00:00	9448	9396	52	124	434	7
2164	2	12	2018-02-11 01:00:00	9759	9612	147	61	460	7
2165	2	12	2018-02-11 02:00:00	9660	9612	48	51	438	7
2166	2	12	2018-02-11 03:00:00	9608	9558	50	51	392	7
2167	2	12	2018-02-11 04:00:00	9836	9720	116	57	320	7
2168	2	12	2018-02-11 05:00:00	9863	9828	35	59	600	7
2169	2	12	2018-02-11 06:00:00	10159	10044	115	61	538	14
2170	2	12	2018-02-11 07:00:00	9177	9126	51	66	628	7
2171	2	12	2018-02-11 08:00:00	9480	9342	138	81	996	7
2172	2	12	2018-02-11 09:00:00	9339	9342	-3	89	536	7
2173	2	12	2018-02-11 10:00:00	7788	7614	174	70	520	7
2174	2	12	2018-02-11 11:00:00	9482	9396	86	79	740	7
2175	2	12	2018-02-11 12:00:00	9700	9666	34	39	1964	7
2176	2	12	2018-02-11 13:00:00	8576	8478	98	76	452	7
2177	2	12	2018-02-11 14:00:00	5180	4788	392	59	452	14
2178	2	12	2018-02-11 15:00:00	9764	9720	44	87	552	14
2179	2	12	2018-02-11 16:00:00	9592	9504	88	70	644	7
2180	2	12	2018-02-11 17:00:00	9386	9342	44	58	3624	7
2181	2	12	2018-02-11 18:00:00	9056	9072	-16	25	178	7
2182	2	12	2018-02-11 19:00:00	7686	8046	-360	57	550	7
2183	2	12	2018-02-11 20:00:00	2782	2214	568	67	402	7
2184	2	12	2018-02-11 21:00:00	9388	9342	46	144	816	7
2185	2	12	2018-02-11 22:00:00	9940	9828	112	86	512	14
2186	2	12	2018-02-11 23:00:00	8488	8424	64	64	684	14
2187	2	12	2018-02-12 00:00:00	9440	9450	-10	86	508	7
2188	2	12	2018-02-12 01:00:00	8928	8856	72	86	436	7
2189	2	12	2018-02-12 02:00:00	9616	9450	166	75	934	7
2190	2	12	2018-02-12 03:00:00	9744	9720	24	51	868	7
2191	2	12	2018-02-12 04:00:00	8012	7938	74	117	594	7
2192	2	12	2018-02-12 05:00:00	8460	8424	36	6	3108	7
2193	2	12	2018-02-12 06:00:00	9316	9126	190	44	6304	14
2194	2	12	2018-02-12 07:00:00	9960	9882	78	1	13200	10
2195	2	12	2018-02-12 08:00:00	9084	9072	12	46	244	4
2196	2	12	2018-02-12 09:00:00	3532	3726	-194	5	220	4
2197	2	12	2018-02-12 11:00:00	8284	8046	238	67	748	4
2198	2	12	2018-02-12 12:00:00	10288	10260	28	67	764	4
2199	2	12	2018-02-12 13:00:00	9848	9720	128	72	1214	4
2200	2	12	2018-02-12 14:00:00	9764	9828	-64	71	334	8
2201	2	12	2018-02-12 15:00:00	8806	8586	220	88	758	11
2202	2	12	2018-02-12 16:00:00	8026	7992	34	77	584	3
2203	2	12	2018-02-12 17:00:00	10154	10098	56	95	330	3
2204	2	12	2018-02-12 18:00:00	9984	10044	-60	116	588	3
2205	2	12	2018-02-12 19:00:00	9568	9396	172	112	1322	3
2206	2	12	2018-02-12 20:00:00	7552	7452	100	45	2146	3
2207	2	12	2018-02-12 21:00:00	8808	8640	168	82	1222	3
2208	2	12	2018-02-12 22:00:00	9600	9504	96	92	644	6
2209	2	12	2018-02-12 23:00:00	7216	7128	88	66	3022	6
2210	2	12	2018-02-13 00:00:00	9456	9342	114	38	712	3
2211	2	12	2018-02-13 01:00:00	8736	8694	42	45	594	3
2212	2	12	2018-02-13 02:00:00	9418	9342	76	2	3282	3
2213	2	12	2018-02-13 03:00:00	9466	9234	232	34	1134	3
2214	2	12	2018-02-13 04:00:00	1722	2286	-564	58	668	3
2215	2	12	2018-02-13 07:00:00	4656	4050	606	58	714	3
2216	2	12	2018-02-13 08:00:00	8800	8640	160	81	502	3
2217	2	12	2018-02-13 09:00:00	10268	10206	62	50	272	3
2218	2	12	2018-02-13 10:00:00	8860	8694	166	61	690	3
2219	2	12	2018-02-13 11:00:00	9539	9450	89	34	3302	3
2220	2	12	2018-02-13 12:00:00	10144	9936	208	55	392	3
2221	2	12	2018-02-13 13:00:00	8884	8802	82	33	420	3
2222	2	12	2018-02-13 14:00:00	2878	3420	-542	39	418	6
2223	2	12	2018-02-13 15:00:00	7598	6966	632	23	950	6
2224	2	12	2018-02-13 16:00:00	9892	9882	10	46	560	3
2225	2	12	2018-02-13 17:00:00	9743	9594	149	36	404	3
2226	2	12	2018-02-13 18:00:00	8160	8100	60	30	410	3
2227	2	12	2018-02-13 19:00:00	9408	9288	120	26	1068	3
2228	2	12	2018-02-13 20:00:00	9900	9720	180	28	368	3
2229	2	12	2018-02-13 21:00:00	9847	9720	127	37	496	3
2230	2	12	2018-02-13 22:00:00	8624	8640	-16	86	840	6
2231	2	12	2018-02-13 23:00:00	9076	8964	112	24	2920	6
2232	2	12	2018-02-14 00:00:00	9560	9450	110	68	920	3
2233	2	12	2018-02-14 01:00:00	8524	8478	46	48	912	3
2234	2	12	2018-02-14 02:00:00	1927	1836	91	47	316	3
2235	2	12	2018-02-14 02:00:00	1927	1836	91	47	316	3
2236	2	12	2018-02-14 03:00:00	8180	8154	26	23	226	3
2237	2	12	2018-02-14 04:00:00	8224	8154	70	42	866	3
2238	2	12	2018-02-14 05:00:00	10104	9936	168	61	700	3
2239	2	12	2018-02-14 06:00:00	2944	3078	-134	54	840	6
2240	2	12	2018-02-14 14:00:00	60	162	-102	52	478	6
2241	2	12	2018-02-14 15:00:00	3612	3402	210	30	1160	8
2242	2	12	2018-02-14 16:00:00	6580	6534	46	42	226	2
2243	2	12	2018-02-14 17:00:00	4576	4482	94	34	9272	2
2244	2	12	2018-02-14 18:00:00	9075	8748	327	67	428	2
2245	2	12	2018-02-14 19:00:00	9972	9828	144	45	850	2
2246	2	12	2018-02-14 20:00:00	10144	10044	100	55	594	2
2247	2	12	2018-02-14 21:00:00	5520	5454	66	94	1808	2
2248	2	12	2018-02-14 22:00:00	9980	9882	98	71	622	4
2249	2	12	2018-02-14 23:00:00	8452	8424	28	60	3428	4
2250	2	12	2018-02-15 00:00:00	9256	9126	130	41	252	2
2251	2	12	2018-02-15 01:00:00	5472	5400	72	26	2016	5
2252	2	12	2018-02-15 02:00:00	2878	3222	-344	64	2182	5
2253	2	12	2018-02-15 03:00:00	7632	7020	612	90	962	5
2254	2	12	2018-02-15 04:00:00	5092	5184	-92	27	3170	5
2255	2	12	2018-02-15 05:00:00	5428	5346	82	68	578	5
2256	2	12	2018-02-15 06:00:00	7000	6804	196	82	612	10
2257	2	12	2018-02-15 07:00:00	2380	2214	166	59	604	5
2258	2	12	2018-02-15 08:00:00	7936	7830	106	58	2092	5
2259	2	12	2018-02-15 09:00:00	9332	9234	98	71	356	5
2260	2	12	2018-02-15 10:00:00	9159	9072	87	29	268	5
2261	2	12	2018-02-15 11:00:00	4756	4698	58	74	374	5
2262	2	12	2018-02-15 12:00:00	8944	8856	88	61	216	5
2263	2	12	2018-02-15 13:00:00	10208	10152	56	84	404	5
2264	2	12	2018-02-15 14:00:00	9728	9612	116	69	380	10
2265	2	12	2018-02-15 15:00:00	10420	10314	106	68	386	10
2266	2	12	2018-02-15 16:00:00	9812	9774	38	87	252	5
2267	2	12	2018-02-15 17:00:00	9952	9828	124	42	276	5
2268	2	12	2018-02-15 18:00:00	10040	10044	-4	38	276	5
2269	2	12	2018-02-15 19:00:00	10107	9936	171	40	664	5
2270	2	12	2018-02-15 20:00:00	10368	10314	54	41	592	5
2271	2	12	2018-02-15 21:00:00	10108	10044	64	29	2590	5
2272	2	12	2018-02-15 22:00:00	9587	9504	83	46	662	10
2273	2	12	2018-02-15 23:00:00	9004	8910	94	82	3870	4
2274	2	12	2018-02-16 00:00:00	3348	3348	0	15	138	5
2275	2	12	2018-02-16 01:00:00	8576	8586	-10	88	458	3
2276	2	12	2018-02-16 02:00:00	6010	6462	-452	92	1548	3
2277	2	12	2018-02-16 03:00:00	3590	3186	404	107	450	3
2278	2	12	2018-02-16 04:00:00	9701	9504	197	103	390	3
2279	2	12	2018-02-16 05:00:00	7088	7182	-94	5	226	3
2280	2	12	2018-02-16 06:00:00	8831	8586	245	73	1500	6
2281	2	12	2018-02-16 07:00:00	9785	9720	65	38	1200	3
2282	2	12	2018-02-16 08:00:00	7972	7938	34	142	362	3
2283	2	12	2018-02-16 09:00:00	9348	9288	60	107	904	3
2284	2	12	2018-02-16 10:00:00	9952	9882	70	137	442	3
2285	2	12	2018-02-16 11:00:00	9856	9828	28	130	526	3
2286	2	12	2018-02-16 12:00:00	8336	8316	20	122	416	3
2287	2	12	2018-02-16 13:00:00	9571	9504	67	75	348	3
2288	2	12	2018-02-16 14:00:00	9376	9342	34	58	268	6
2289	2	12	2018-02-16 15:00:00	9648	9612	36	94	214	6
2290	2	12	2018-02-16 16:00:00	10136	10044	92	136	410	3
2291	2	12	2018-02-16 17:00:00	10208	10206	2	114	572	3
2292	2	12	2018-02-16 18:00:00	10448	10368	80	92	634	3
2293	2	12	2018-02-16 19:00:00	9784	9666	118	128	634	3
2294	2	12	2018-02-16 20:00:00	9276	9234	42	161	532	3
2295	2	12	2018-02-16 21:00:00	9104	9072	32	120	986	3
2296	2	12	2018-02-16 22:00:00	9076	9018	58	165	692	6
2297	2	12	2018-02-16 23:00:00	9471	9396	75	145	1806	6
2298	2	12	2018-02-17 00:00:00	7831	7776	55	158	732	7
2299	2	12	2018-02-17 01:00:00	8604	8640	-36	140	962	7
2300	2	12	2018-02-17 02:00:00	6112	5994	118	179	852	7
2301	2	12	2018-02-17 03:00:00	8286	8262	24	116	2964	7
2302	2	12	2018-02-17 04:00:00	7836	7776	60	43	208	7
2303	2	12	2018-02-17 05:00:00	8160	8100	60	106	2254	7
2304	2	12	2018-02-17 06:00:00	8651	9180	-529	63	278	14
2305	2	12	2018-02-17 07:00:00	3706	3078	628	79	2060	7
2306	2	12	2018-02-17 08:00:00	8663	8640	23	130	694	7
2307	2	12	2018-02-17 09:00:00	5528	5454	74	130	732	7
2308	2	12	2018-02-17 10:00:00	4792	4806	-14	153	532	7
2309	2	12	2018-02-17 11:00:00	8592	8586	6	124	1048	7
2310	2	12	2018-02-17 12:00:00	8852	8694	158	100	698	7
2311	2	12	2018-02-17 13:00:00	9376	9342	34	113	820	7
2312	2	12	2018-02-17 14:00:00	7656	7560	96	138	706	14
2313	2	12	2018-02-17 15:00:00	8696	8856	-160	104	562	14
2314	2	12	2018-02-17 16:00:00	8719	8532	187	81	974	7
2315	2	12	2018-02-17 17:00:00	8664	8532	132	128	450	7
2316	2	12	2018-02-17 18:00:00	9424	9396	28	102	860	7
2317	2	12	2018-02-17 19:00:00	7908	7830	78	70	798	7
2318	2	12	2018-02-17 20:00:00	9564	9504	60	112	738	7
2319	2	12	2018-02-17 21:00:00	8556	8748	-192	116	668	7
2320	2	12	2018-02-17 22:00:00	8312	8100	212	133	390	6
2321	2	12	2018-02-17 23:00:00	8816	8694	122	116	572	10
2322	2	12	2018-02-18 00:00:00	9244	9180	64	7	3402	4
2323	2	12	2018-02-18 01:00:00	9368	9288	80	126	1018	4
2324	2	12	2018-02-18 02:00:00	9248	9342	-94	144	870	4
2325	2	12	2018-02-18 03:00:00	516	396	120	148	652	4
2326	2	2	2018-02-18 03:00:00	516	396	120	148	652	4
2327	2	2	2018-02-18 04:00:00	7972	7776	196	122	778	4
2328	2	2	2018-02-18 05:00:00	8659	8856	-197	132	630	4
2329	2	2	2018-02-18 06:00:00	8464	8208	256	193	566	8
2330	2	2	2018-02-18 07:00:00	8652	8586	66	147	600	4
2331	2	2	2018-02-18 08:00:00	9068	9126	-58	138	602	4
2332	2	2	2018-02-18 09:00:00	9140	9018	122	51	212	4
2333	2	2	2018-02-18 10:00:00	9268	9234	34	70	350	4
2334	2	2	2018-02-18 11:00:00	9308	9234	74	48	868	4
2335	2	2	2018-02-18 12:00:00	9439	9396	43	40	676	4
2336	2	2	2018-02-18 13:00:00	8903	8856	47	66	410	4
2337	2	2	2018-02-18 14:00:00	9060	9018	42	56	668	8
2338	2	2	2018-02-18 15:00:00	8364	8316	48	71	446	8
2339	2	2	2018-02-18 16:00:00	10056	9990	66	86	832	4
2340	2	2	2018-02-18 17:00:00	7680	7632	48	44	996	4
2341	2	2	2018-02-18 18:00:00	9236	9180	56	60	484	4
2342	2	2	2018-02-18 19:00:00	9035	8964	71	54	542	4
2343	2	2	2018-02-18 20:00:00	8428	8370	58	53	380	4
2344	2	2	2018-02-18 21:00:00	8827	8802	25	71	296	4
2345	2	2	2018-02-18 22:00:00	8512	8478	34	67	472	8
2346	2	2	2018-02-18 23:00:00	7019	6966	53	69	266	13
2347	2	2	2018-02-19 00:00:00	8132	8100	32	65	266	9
2348	2	2	2018-02-19 01:00:00	8764	8694	70	69	744	9
2349	2	2	2018-02-19 02:00:00	9476	9396	80	90	478	9
2350	2	2	2018-02-19 03:00:00	9516	9504	12	67	232	9
2351	2	2	2018-02-19 04:00:00	9248	9180	68	81	322	9
2352	2	2	2018-02-19 05:00:00	9232	9288	-56	80	380	9
2353	2	2	2018-02-19 06:00:00	8364	8208	156	40	538	16
2354	2	2	2018-02-19 07:00:00	6328	6210	118	188	1664	9
2355	2	2	2018-02-19 08:00:00	0	54	-54	154	2040	9
2356	2	2	2018-02-19 10:00:00	348	288	60	23	224	9
2357	2	2	2018-02-19 11:00:00	4804	4806	-2	45	5206	9
2358	2	2	2018-02-19 12:00:00	4212	4212	0	9	122	9
2359	2	2	2018-02-19 13:00:00	872	810	62	60	554	9
2360	2	2	2018-02-19 14:00:00	3232	3186	46	40	836	16
2361	2	2	2018-02-19 15:00:00	5992	6048	-56	66	1298	16
2362	2	2	2018-02-19 16:00:00	5672	5616	56	56	796	9
2363	2	2	2018-02-19 17:00:00	4359	4266	93	45	3334	9
2364	2	2	2018-02-19 18:00:00	8828	8748	80	6	1312	9
2365	2	2	2018-02-19 19:00:00	7338	7236	102	46	2286	9
2366	2	2	2018-02-19 20:00:00	8788	8748	40	29	2306	9
2367	2	2	2018-02-19 21:00:00	8644	8586	58	15	3152	9
2368	2	2	2018-02-19 22:00:00	6946	7344	-398	12	3180	16
2369	2	2	2018-02-19 23:00:00	0	36	-36	26	1206	16
2370	2	12	2018-02-20 00:00:00	514	108	406	43	1140	9
2371	2	12	2018-02-20 01:00:00	10168	9936	232	40	3608	9
2372	2	12	2018-02-20 02:00:00	10368	10368	0	36	376	9
2373	2	12	2018-02-20 03:00:00	9131	8910	221	84	414	9
2374	2	12	2018-02-20 04:00:00	2010	1836	174	120	510	9
2375	2	12	2018-02-20 05:00:00	8350	8208	142	71	664	9
2376	2	12	2018-02-20 06:00:00	9980	9882	98	69	1550	16
2377	2	12	2018-02-20 07:00:00	9747	9612	135	63	296	9
2378	2	12	2018-02-20 08:00:00	9880	9828	52	114	568	9
2379	2	12	2018-02-20 09:00:00	8884	8748	136	74	624	9
2380	2	12	2018-02-20 10:00:00	7144	7020	124	31	3314	9
2381	2	12	2018-02-20 11:00:00	6000	5940	60	20	1096	9
2382	2	12	2018-02-20 12:00:00	7315	7236	79	36	2830	9
2383	2	12	2018-02-20 13:00:00	10384	10476	-92	11	4274	9
2384	2	12	2018-02-20 14:00:00	8828	8802	26	17	1560	16
2385	2	12	2018-02-20 15:00:00	7392	7128	264	55	1920	16
2386	2	12	2018-02-20 16:00:00	7275	7398	-123	26	716	9
2387	2	12	2018-02-20 17:00:00	268	216	52	87	912	9
2388	2	12	2018-02-20 18:00:00	6255	5994	261	22	5214	9
2389	2	12	2018-02-20 19:00:00	9212	9126	86	21	266	9
2390	2	12	2018-02-20 20:00:00	7468	7398	70	44	550	9
2391	2	12	2018-02-20 21:00:00	5232	5346	-114	62	632	9
2392	2	12	2018-02-20 22:00:00	6957	6804	153	67	346	16
2393	2	12	2018-02-20 23:00:00	8951	8856	95	57	424	16
2394	2	12	2018-02-21 00:00:00	9604	9558	46	61	678	9
2395	2	12	2018-02-21 01:00:00	9924	9882	42	56	442	9
2396	2	12	2018-02-21 02:00:00	8484	8586	-102	95	668	9
2397	2	12	2018-02-21 03:00:00	6860	6588	272	59	2616	9
2398	2	12	2018-02-21 04:00:00	2332	2376	-44	163	730	9
2399	2	12	2018-02-21 05:00:00	4824	4752	72	68	990	9
2400	2	12	2018-02-21 06:00:00	6064	5922	142	86	484	16
2401	2	12	2018-02-21 14:00:00	164	54	110	111	622	16
2402	2	12	2018-02-21 15:00:00	8224	8100	124	126	386	16
2403	2	12	2018-02-21 16:00:00	8336	8316	20	116	414	9
2404	2	12	2018-02-21 17:00:00	2515	2952	-437	140	596	4
2405	2	2	2018-02-21 18:00:00	2958	2376	582	130	702	4
2406	2	2	2018-02-21 19:00:00	4587	4644	-57	120	388	4
2407	2	2	2018-02-21 20:00:00	6736	6534	202	192	576	4
2408	2	2	2018-02-21 21:00:00	9956	9774	182	183	612	4
2409	2	2	2018-02-21 22:00:00	10040	9882	158	198	540	8
2410	2	2	2018-02-21 23:00:00	9396	9288	108	211	840	8
2411	2	2	2018-02-22 00:00:00	9444	9450	-6	198	742	4
2412	2	2	2018-02-22 01:00:00	10080	9936	144	184	674	4
2413	2	2	2018-02-22 02:00:00	10192	10044	148	192	758	4
2414	2	2	2018-02-22 03:00:00	9624	9666	-42	108	386	4
2415	2	2	2018-02-22 04:00:00	10176	10098	78	147	586	4
2416	2	2	2018-02-22 05:00:00	10420	10422	-2	107	1342	4
2417	2	2	2018-02-22 06:00:00	8828	8694	134	40	1828	8
2418	2	2	2018-02-22 07:00:00	6840	6858	-18	89	486	4
2419	2	2	2018-02-22 08:00:00	6316	6156	160	140	730	4
2420	2	2	2018-02-22 09:00:00	6140	6048	92	156	1050	4
2421	2	2	2018-02-22 10:00:00	9646	9774	-128	173	606	4
2422	2	2	2018-02-22 11:00:00	8536	8532	4	139	864	4
2423	2	2	2018-02-22 12:00:00	7180	7020	160	165	540	4
2424	2	2	2018-02-22 13:00:00	10724	10584	140	152	846	4
2425	2	2	2018-02-22 14:00:00	9712	9558	154	142	418	8
2426	2	2	2018-02-22 15:00:00	9672	9666	6	141	918	8
2427	2	2	2018-02-22 16:00:00	10120	10044	76	165	830	4
2428	2	2	2018-02-22 17:00:00	8248	8262	-14	172	888	4
2429	2	2	2018-02-22 18:00:00	9564	9450	114	151	992	4
2430	2	2	2018-02-22 19:00:00	10060	10044	16	122	1472	4
2431	2	2	2018-02-22 20:00:00	8388	8424	-36	149	768	4
2432	2	2	2018-02-22 21:00:00	9040	8910	130	179	610	4
2433	2	2	2018-02-22 22:00:00	10628	10476	152	173	628	8
2434	2	2	2018-02-22 23:00:00	7852	7830	22	118	5262	8
2435	2	2	2018-02-23 00:00:00	9052	8964	88	11	1610	4
2436	2	2	2018-02-23 01:00:00	8944	8964	-20	41	1254	7
2437	2	2	2018-02-23 02:00:00	5684	5598	86	63	3850	3
2438	2	2	2018-02-23 03:00:00	7420	7398	22	56	1258	3
2439	2	2	2018-02-23 04:00:00	10168	10044	124	5	4598	3
2440	2	2	2018-02-23 05:00:00	2786	3348	-562	86	5262	3
2441	2	2	2018-02-23 06:00:00	8374	7776	598	23	3012	6
2442	2	2	2018-02-23 06:00:00	8374	7776	598	23	3012	6
2443	2	15	2018-02-23 06:00:00	8374	7776	598	23	3012	6
2444	2	2	2018-02-23 07:00:00	8712	8640	72	26	184	3
2445	2	2	2018-02-23 07:00:00	8712	8640	72	26	184	3
2446	2	15	2018-02-23 07:00:00	8712	8640	72	26	184	3
2447	2	2	2018-02-23 08:00:00	9718	9774	-56	33	388	3
2448	2	2	2018-02-23 08:00:00	9718	9774	-56	33	388	3
2449	2	15	2018-02-23 08:00:00	9718	9774	-56	33	388	3
2450	2	2	2018-02-23 09:00:00	7514	7344	170	86	420	3
2451	2	2	2018-02-23 09:00:00	7514	7344	170	86	420	3
